Валентин Алексеевич Панкратов	2290	37577	11177	556 422 131 531 194 892 595 494 894 796 246 968 353 988 210 790 1044 808 639 329 588 338 420 632 621 517 743 33 765 1028 1024 654 355 830 888 630 979 571 410 921 713 775 93 254 1059 437 1053 212 517 453
Ольга Касьяновна Щербакова	7312	41836	10844	953 433 384 728 805 1066 452 793 404 1031 580 179 406 666 677 257 352 755 748 667 467 27 204 28 447 2 69 87 656 178 596 73 347 796 920 651 367 129 366 1025 430 277 283 855 618 838 632 961 396 1004
Александра Васильевна Гонохова	2633	52	1978	557 185 903 612 1040 151 413 834 425 148 187 715 1041 522 341 418 570 722 848 606 528 848 63 266 121 839 688 349 853 572 53 1035 677 56 562 517 262 300 375 696 393 780 617 934 363 532 127 248 567 503
Анастасия Константиновна Михалина	4642	4244	6669	1019 655 1026 587 273 973 6 51 260 478 228 226 590 25 760 869 307 72 264 1022 258 817 644 13 5 874 62 6 329 118 427 347 296 811 34 427 281 55 659 161 585 897 615 258 447 876 300 574 271 650
Степан Борисович Голоднов	5276	30324	6460	545 615 199 27 694 693 853 253 686 7 553 492 896 978 1 768 312 440 565 198 230 546 961 492 704 918 129 48 797 22 152 553 999 540 279 957 530 963 809 779 449 227 121 979 698 135 71 191 227 15
Афанасий Николаевич Выростов	7399	40491	13264	714 687 996 2 530 49 541 341 722 781 581 168 521 227 697 1064 985 34 699 159 872 859 798 954 698 452 670 131 56 390 134 766 477 181 438 506 482 122 645 53 345 648 293 343 334 222 648 921 368 335
Марина Ксенофонтовна Четверикова	7937	6513	13064	661 584 232 982 585 545 512 426 1023 220 98 551 211 389 1052 952 692 120 938 999 1003 108 62 41 28 131 345 165 400 1042 625 698 62 613 501 189 748 461 694 1026 683 32 574 603 464 316 802 179 470 279
Павел Кириллович Королёв	937	14492	4814	272 397 74 746 709 99 28 20 48 419 465 194 91 293 371 511 298 867 196 683 729 1027 1055 103 704 371 672 290 361 747 597 336 362 917 203 394 998 47 1007 328 803 960 789 14 971 513 610 696 693 851
Варвара Касьяновна Негодяева	4638	33156	13728	1008 819 54 662 496 195 647 905 661 175 1051 31 322 578 443 943 450 55 405 549 773 322 175 320 62 1030 20 694 151 777 158 615 1050 615 416 537 958 65 558 76 508 150 186 831 504 328 670 367 209 880
Татьяна Богдановна Зенкина	152	43513	7472	446 449 959 703 114 625 128 441 182 279 365 316 382 912 367 438 542 1015 628 32 677 421 711 794 258 684 17 925 145 627 549 133 583 53 747 911 780 751 578 792 836 761 546 450 643 225 672 260 681 327
Григорий Афанасьевич Андреев	5605	44949	1359	796 694 525 973 106 233 794 681 70 1022 318 1062 985 226 809 887 928 840 332 958 90 70 499 857 390 953 1 800 844 505 585 162 22 975 51 989 728 508 517 878 462 826 784 981 105 217 496 1013 972 822
Станислав Валентинович Зотов	3613	36806	6475	528 674 898 629 805 424 821 12 32 1065 100 161 639 32 386 445 420 900 507 409 546 294 1019 2 371 656 206 195 23 646 452 340 674 567 805 776 105 251 536 1028 702 737 746 999 996 504 335 731 452 77
Полина Фомична Олейникова	4650	16646	1839	1051 411 131 284 139 64 785 719 415 689 208 845 451 65 487 599 360 846 628 9 325 532 1015 1023 452 278 660 322 58 249 560 229 322 384 874 413 252 268 1018 1057 1004 648 272 33 600 552 98 1012 299 799
Милана Никитична Ошуркова	395	31391	1213	676 431 148 457 717 8 1027 1028 130 182 804 976 137 404 497 785 1045 804 157 778 83 591 896 710 569 491 719 231 692 895 819 541 75 695 186 647 497 995 424 714 933 423 779 11 869 888 263 404 228 1062
Оксана Афанасьевна Ларина	6439	9501	11721	131 222 38 629 974 1059 336 580 795 981 624 501 713 782 590 886 887 380 761 405 298 97 874 168 515 885 34 692 596 999 651 559 684 890 271 102 274 23 50 368 219 226 1055 655 590 668 809 789 332 600
Анна Никитична Остапова	5921	41758	11311	624 1032 145 587 769 1044 395 183 250 834 1033 81 1018 376 1011 402 817 528 770 729 454 926 36 395 422 872 147 647 412 490 385 330 588 864 659 517 422 621 204 1044 57 728 131 1047 132 480 568 75 877 553
Фёкла Валерьевна Наговицына	1686	39244	10825	569 144 1023 241 877 69 260 380 383 117 340 183 445 974 471 629 645 754 324 16 954 195 561 368 158 795 444 967 617 427 835 251 979 272 904 482 887 1060 523 149 889 68 269 309 169 818 894 100 79 578
Касьян Власиевич Балахонов	3503	34309	2326	257 6 234 150 1037 392 641 961 300 210 616 569 13 852 408 803 872 618 425 766 221 130 785 281 361 648 979 350 408 704 44 792 462 673 655 305 884 421 306 819 566 905 842 692 336 310 805 390 736 474
Инна Викторовна Столярова	7254	20041	277	274 488 15 1063 892 631 566 74 145 965 720 414 597 24 43 389 391 433 150 160 164 728 1041 447 79 290 15 260 601 262 377 15 279 528 527 837 483 357 574 641 150 300 232 431 105 491 450 335 393 352
Милана Александровна Недопекина	2626	49396	9412	592 428 758 907 317 653 431 600 607 362 21 390 591 272 451 301 229 456 519 680 854 494 710 650 942 986 809 358 668 502 512 73 85 618 114 39 265 549 499 191 1014 951 464 100 222 1026 994 939 354 1027
Елена Романовна Соколова	1544	16889	14135	412 188 931 373 934 28 884 192 241 964 798 30 390 511 865 492 168 769 991 393 177 438 759 263 301 942 849 409 308 265 93 893 206 275 669 158 479 281 605 324 1035 552 982 809 104 190 49 908 1032 139
Тамара Федотовна Степанова	4144	42515	11687	599 593 718 116 1025 298 770 762 873 287 469 527 352 934 911 852 140 824 1022 550 864 1041 433 484 328 964 215 377 185 782 339 391 939 222 763 84 243 202 499 513 1054 603 623 841 471 41 830 12 452 954
Никита Александрович Лариошкин	6281	19270	9843	571 721 350 956 296 1016 546 853 752 616 550 602 733 394 612 129 1018 680 936 356 610 612 554 496 924 75 961 168 138 354 288 258 649 270 926 62 472 762 778 821 878 339 152 627 257 628 734 197 751 178
Оксинья Константиновна Базулина	1616	20421	9974	1049 167 174 905 823 169 92 361 749 34 320 941 358 71 471 836 492 532 267 477 342 625 123 200 854 884 289 950 449 981 627 157 421 39 237 742 721 723 838 195 1021 504 92 955 611 265 128 5 1025 227
Степан Вячеславович Аривошкин	4871	25358	12412	731 260 19 390 702 246 130 1011 525 651 483 495 881 424 902 925 623 469 286 1001 444 640 117 948 477 652 262 113 106 5 891 1023 240 769 682 370 471 389 919 516 436 551 993 510 791 647 594 833 856 1045
Юрий Олегович Дежнов	1952	26364	6399	230 430 586 214 652 815 107 1040 782 674 108 154 428 497 41 669 396 377 16 1019 1060 682 654 617 1015 384 753 602 535 458 1015 666 192 867 665 536 443 715 140 908 486 90 23 663 979 517 502 634 208 369
Михаил Богданович Бектуганов	4064	42399	7569	240 100 774 106 984 442 451 360 531 209 778 1 268 168 298 839 868 657 756 842 876 112 482 892 354 933 1052 1065 203 851 983 870 664 591 946 67 803 1042 708 834 246 385 476 364 456 1049 390 918 917 1049
Елена Андреевна Краснощёкова	4309	4	1855	372 1058 147 537 948 171 439 392 671 840 355 806 269 368 772 121 501 159 1061 699 991 1034 686 532 270 124 980 886 186 739 842 712 1006 420 63 999 189 734 14 277 239 978 823 184 310 714 726 124 652 896
Никифор Иванович Непомнящев	2449	8745	13336	97 1054 493 780 166 1001 1041 402 920 456 435 975 1039 656 228 374 831 942 26 506 396 677 681 295 701 398 330 599 304 151 104 1034 816 633 795 723 157 1047 330 336 733 978 561 761 542 202 1066 441 585 743
Антон Александрович Вергизов	859	20705	12136	87 993 131 737 543 245 256 296 332 949 725 122 57 324 442 448 559 747 335 711 178 737 172 687 1032 439 230 527 39 727 983 492 819 465 1017 108 855 888 905 621 102 572 679 964 1061 444 9 598 931 844
Оксана Богдановна Щербатова	5577	20315	10609	246 567 483 175 886 975 404 869 89 646 368 47 635 972 988 767 1031 771 530 744 366 392 1065 377 336 303 601 648 852 113 544 725 535 570 902 240 871 130 695 320 365 30 162 186 341 464 65 967 848 57
Станислав Захарович Позолотин	7613	6431	1173	978 148 912 829 709 805 102 23 813 89 765 756 1014 334 432 476 563 27 992 492 694 835 77 391 932 779 689 142 608 972 738 1019 360 586 383 149 282 323 219 669 382 275 824 666 352 41 996 771 344 699
Акулина Николаевна Лешакова	2101	42553	9561	877 1033 860 634 90 107 961 877 1041 882 1006 815 461 281 967 872 1036 804 996 575 310 1057 48 296 809 383 295 706 741 189 1011 495 454 932 217 216 287 505 441 1037 306 901 240 931 271 265 281 939 86 938
Елена Алексеевна Мурина	4864	3323	11032	915 417 385 689 580 517 629 310 889 313 946 939 500 672 400 319 736 512 672 920 492 660 175 977 668 713 505 646 119 804 860 13 775 183 1008 787 665 688 718 717 525 437 918 952 400 656 917 289 390 315
Милана Игоревна Волкова	3335	2180	8086	962 432 837 258 710 1017 410 707 689 929 703 750 930 1012 371 437 283 576 333 166 253 144 209 920 602 944 692 576 575 291 208 732 1063 888 540 249 853 818 1028 749 863 732 505 39 268 113 47 1045 928 140
Анна Александровна Веньчакова	4177	31748	3601	846 735 349 646 788 102 979 379 379 849 470 395 62 815 402 723 175 373 578 1010 422 142 378 919 464 997 357 509 699 413 299 903 568 763 231 87 128 804 376 676 726 526 573 29 137 1011 181 677 909 278
Пелагея Афанасьевна Голоднова	939	24785	14281	418 306 814 547 1051 934 412 926 250 487 1017 491 250 15 451 203 155 564 786 8 1028 293 595 510 934 266 163 747 554 791 524 958 316 776 142 662 760 278 107 195 919 117 464 56 458 663 245 726 694 916
Константин Валерьевич Загудалов	954	22102	9044	833 375 708 910 932 912 924 912 335 130 896 244 755 540 883 419 1004 598 341 726 309 282 851 87 1019 733 885 738 959 195 926 491 803 728 789 573 1050 821 482 515 644 62 824 512 608 643 858 500 479 927
Афанасий Игоревич Надеин	5238	8407	5140	629 636 485 812 972 985 266 465 143 934 635 383 248 1036 802 801 142 84 70 979 722 554 304 687 231 425 584 236 932 1031 341 688 688 145 557 316 303 288 863 466 24 63 172 457 431 171 182 578 145 445
Нина Захаровна Калюгина	1692	46624	11517	878 642 628 532 774 659 867 910 763 1052 758 1008 246 1009 55 333 962 19 1028 819 612 403 942 810 1048 571 492 695 624 845 47 135 858 701 963 864 46 74 190 374 50 478 89 582 16 190 28 29 558 808
Вероника Фёдоровна Нохрина	4734	43535	11451	1025 604 462 992 646 571 534 666 199 1009 660 692 669 528 947 190 847 859 933 683 918 339 269 1006 839 688 941 632 175 491 461 404 971 801 532 310 581 155 411 877 239 8 327 1061 570 734 675 835 599 174
Власий Русланович Лозбинев	3972	608	9181	625 209 377 858 682 652 443 15 883 242 825 620 295 481 578 495 590 808 327 318 970 420 799 944 966 67 838 144 795 613 394 92 659 1053 488 942 113 929 437 266 950 972 867 494 867 706 785 501 498 130
Валерий Трофимович Карпунин	6896	49938	12332	979 191 519 297 347 687 701 722 661 276 400 638 682 355 356 669 975 447 87 144 250 822 290 986 803 574 319 250 175 645 251 471 333 677 242 161 179 874 576 1003 107 551 61 1055 470 593 812 689 682 655
Милана Константиновна Егорова	5988	26579	13663	600 1063 402 248 1042 925 392 145 98 174 285 699 227 495 152 800 124 866 988 749 907 637 289 616 133 964 243 944 440 275 776 290 61 388 758 22 736 284 570 929 822 856 310 915 820 363 462 292 958 558
Андрей Олегович Ванслов	141	44447	198	427 811 514 1052 683 420 495 681 181 963 298 576 75 207 442 227 165 546 641 482 159 376 814 41 216 165 205 578 60 440 748 652 409 142 211 850 456 340 282 96 33 694 78 111 498 734 939 83 1039 1026
Марина Никитична Закащикова	2133	26788	4505	975 2 947 576 742 585 537 637 606 439 873 661 371 993 357 693 391 1039 70 989 218 853 721 35 935 712 622 341 316 744 67 445 743 757 135 195 605 176 30 84 961 352 838 455 840 329 137 279 929 979
Валентин Макарович Занозин	4190	24770	6193	327 685 12 125 216 1026 130 528 695 892 314 99 978 1002 12 545 1047 683 618 289 130 763 616 505 668 905 613 349 866 340 343 725 835 15 592 847 65 581 513 487 1038 1037 376 840 983 700 308 172 137 58
Валерий Борисович Евдокимов	4672	41808	12468	294 1067 900 817 53 375 860 466 635 858 468 815 949 301 298 64 517 271 932 831 280 121 933 759 3 922 708 95 68 396 705 1005 903 202 126 432 92 929 244 975 157 652 693 1067 234 942 275 304 336 76
Вячеслав Валентинович Арчаков	5536	46536	5460	355 935 1042 1003 151 108 1046 220 264 367 105 352 228 275 870 198 302 617 1000 881 391 634 560 914 971 784 692 339 661 613 1065 742 630 184 636 126 153 19 265 172 924 390 583 421 430 394 416 727 197 263
Полина Константиновна Верьянова	5977	4440	7317	225 160 973 908 408 347 179 637 705 769 893 33 739 131 654 416 891 309 616 438 106 208 135 252 311 929 859 27 881 294 579 491 355 269 758 368 23 306 180 53 798 44 874 773 1015 341 533 543 572 788
Фёкла Антоновна Волостнова	1822	27672	14207	461 203 520 404 542 218 177 89 554 775 877 422 890 16 382 705 296 575 790 402 123 752 1050 813 950 532 666 397 952 814 956 401 792 1035 1004 634 756 219 789 224 893 690 58 247 201 1002 733 1055 730 599
Георгий Вячеславович Носаев	77	27746	6699	386 529 926 184 185 444 396 723 136 660 829 716 855 176 307 156 145 714 203 569 985 550 108 460 165 904 426 39 462 1014 783 325 32 989 653 186 909 880 520 283 682 150 945 656 602 660 490 1050 960 158
Клавдия Станиславовна Капитонова	2206	29780	9363	370 707 922 835 33 764 798 782 666 765 911 356 304 785 432 71 506 985 897 552 39 658 426 274 172 974 421 1008 991 129 18 730 837 499 1057 509 107 979 374 449 785 310 562 655 337 301 47 1029 202 786
Георгий Никифорович Лаушкин	7486	22189	3429	745 195 203 656 63 360 595 1042 258 482 141 1027 682 850 537 134 901 80 995 809 70 104 943 775 1062 927 262 84 1014 939 950 157 19 504 148 135 1034 841 979 539 420 791 870 921 227 551 270 197 369 757
Лев Степанович Душечкин	1591	34009	4975	691 653 857 914 596 1042 1041 86 692 548 701 956 331 444 353 661 941 270 159 876 502 975 178 611 29 245 326 512 529 940 867 110 291 604 181 639 827 381 438 610 417 529 678 955 499 422 820 859 939 224
Валентина Сергеевна Бакланова	244	28602	9583	928 769 113 261 345 279 844 952 222 467 337 588 843 95 795 116 578 328 691 492 762 160 700 835 522 650 472 867 96 1049 633 505 820 15 498 1043 427 843 290 277 733 533 886 952 504 958 165 240 551 784
Мария Афанасьевна Дягилева	7658	42923	5392	357 123 474 520 813 196 142 1006 264 1059 57 344 804 338 911 977 701 342 268 350 597 858 701 242 625 369 107 401 565 647 393 178 334 384 769 320 860 630 305 823 69 640 886 728 1020 597 888 305 508 879
Степанида Федотовна Гладышева	4132	19610	12938	985 321 1022 148 164 529 67 278 334 450 12 257 215 741 7 270 927 565 109 387 180 738 328 335 537 296 396 878 107 302 811 728 994 478 592 958 170 651 581 284 268 634 1038 95 442 833 929 997 464 335
Георгий Фёдорович Халтурин	6160	43638	6895	23 1022 126 135 709 131 187 951 39 60 85 661 470 523 471 1038 531 864 467 368 956 1044 91 729 365 1050 784 63 289 405 729 707 747 841 339 458 53 985 234 587 545 404 565 311 202 568 106 718 305 941
Юлия Вячеславовна Багаева	707	31009	10067	469 997 747 997 252 404 1059 205 854 573 321 266 84 72 244 876 406 498 946 829 984 955 527 853 532 790 894 1 833 70 780 833 37 942 852 437 689 558 76 115 954 879 334 974 454 308 1018 912 787 239
Роман Никифорович Наточнев	4776	4936	9879	346 37 731 399 1025 342 190 190 262 704 280 720 122 537 643 860 105 1047 615 353 60 322 196 1029 107 1002 553 123 142 1005 20 942 719 874 7 600 1025 268 278 486 895 19 885 846 900 827 974 580 250 946
Анастасия Михайловна Ванслова	6584	5221	11380	119 315 26 476 928 259 892 532 706 1009 247 595 857 801 28 992 220 56 136 758 1021 57 680 106 249 445 638 1042 15 487 170 992 905 698 707 391 157 200 706 430 135 649 735 557 304 239 892 561 91 849
Валентина Петровна Малашкина	6053	45791	1083	329 961 930 800 240 407 565 537 301 927 381 225 291 757 867 135 147 200 610 785 791 177 839 15 29 10 711 697 173 1034 570 438 1055 797 80 278 799 657 225 875 569 342 210 421 788 718 4 883 223 1052
Константин Вячеславович Воргин	1825	30020	2371	147 542 354 732 549 679 121 867 21 69 575 153 651 1003 746 777 343 816 306 1036 971 978 61 827 466 609 581 263 179 184 159 782 728 1026 561 604 429 366 764 783 634 631 614 677 575 457 1021 1007 336 971
Вячеслав Егорович Любимцев	4599	48569	7821	564 43 1004 956 64 270 833 45 167 768 357 1004 119 935 162 568 168 34 423 81 292 759 838 874 598 629 733 266 249 363 124 345 966 620 276 914 302 620 976 1051 190 2 914 140 49 535 130 256 503 762
Ксенофонт Никифорович Муравлёв	846	6009	12720	588 646 812 358 957 211 417 846 868 268 46 323 274 376 913 444 678 579 705 967 191 165 429 382 663 223 512 120 521 387 58 231 617 350 498 399 395 173 746 412 20 851 70 356 627 319 661 169 987 30
Прасковья Васильевна Дятлова	1641	40898	11863	486 967 457 824 782 513 269 100 333 297 525 402 1052 375 593 995 614 906 1062 280 120 2 326 467 124 717 599 163 572 330 929 454 872 112 735 17 106 761 970 146 149 330 1030 287 629 955 668 726 672 1062
Тимофей Никифорович Капитонов	6409	44597	6491	735 955 248 51 366 897 516 857 791 1062 378 643 528 205 699 112 77 231 1035 919 898 484 567 764 151 1010 595 765 315 302 725 61 1014 983 110 226 521 608 892 411 583 19 144 325 1027 576 534 448 400 539
Татьяна Витальевна Охрютина	4451	29417	12596	996 194 2 389 745 217 759 244 593 692 41 478 166 661 17 92 746 334 255 1068 985 22 484 421 295 954 837 937 884 275 80 251 537 121 852 663 987 634 445 642 581 5 268 70 756 118 937 501 500 820
Олег Фёдорович Бабаев	7569	3191	8025	542 841 922 216 747 139 654 568 856 356 75 517 687 136 701 459 236 426 713 785 462 439 688 103 174 802 624 53 1004 428 397 661 979 1009 286 674 979 445 785 866 186 867 381 830 873 28 20 799 476 940
Вероника Петровна Галанина	3858	30276	573	872 135 849 689 589 684 224 851 712 393 753 595 217 450 275 225 294 335 512 206 733 116 847 240 293 507 844 898 888 334 294 126 906 641 291 310 132 1024 660 959 796 185 84 431 189 787 690 222 352 624
Акулина Богдановна Мещеринова	2395	24808	9791	823 478 949 882 321 7 872 9 1067 1005 289 793 112 830 778 196 649 75 962 363 1017 49 545 223 827 259 445 725 282 813 1043 430 360 934 528 66 476 584 608 60 1021 417 276 292 528 203 651 467 588 488
Константин Георгиевич Ивашов	7181	48971	6566	179 656 327 971 600 867 1064 144 381 619 536 715 1024 1014 290 848 633 719 518 956 506 54 738 5 106 769 876 181 302 910 36 772 185 182 915 1066 17 600 874 1053 455 24 391 686 544 779 564 17 701 887
Ксения Петровна Нарышкина	1271	33897	1281	261 1047 128 1032 863 254 344 259 80 121 282 467 594 920 755 686 884 391 695 168 952 60 481 651 448 735 812 515 218 278 238 1035 39 174 304 427 687 270 394 427 863 1001 1005 667 504 94 310 157 1060 421
Елена Руслановна Ларькина	1402	9629	991	323 244 105 323 18 859 934 185 199 287 879 201 407 774 775 813 780 930 296 546 595 519 101 537 29 183 904 41 121 791 392 700 583 334 581 1068 565 364 37 700 83 494 744 451 801 368 794 502 154 321
Лев Олегович Ляков	3323	17915	7372	21 31 692 970 811 135 643 65 249 813 645 325 561 298 442 1032 88 43 121 503 378 492 507 114 1028 534 63 806 581 299 357 784 536 899 97 328 403 258 612 603 4 53 939 1029 184 777 483 1065 415 216
Богдан Александрович Михаев	7263	15055	2139	117 485 288 78 691 655 1065 446 240 743 129 34 1065 775 814 751 967 954 689 390 858 744 200 276 708 246 941 819 933 323 15 152 750 36 299 1065 476 33 267 288 680 707 408 484 858 330 738 519 211 60
Ксения Александровна Бунина	250	13444	1221	1041 922 598 699 790 552 531 13 545 300 436 443 610 837 166 983 831 572 282 365 423 367 613 296 819 765 47 284 744 501 284 744 181 76 821 474 893 223 531 888 442 445 229 18 226 467 65 488 114 230
Виктор Федотович Усиков	6177	27296	12152	705 667 310 16 243 599 209 779 65 135 704 692 974 329 831 824 942 503 217 188 589 634 180 701 491 510 51 651 895 432 545 508 679 261 331 217 611 298 418 701 571 973 765 984 1062 495 175 647 326 334
Юлия Тимофеевна Огуреева	7345	35527	11352	549 188 599 515 990 164 552 251 751 880 1022 750 404 479 288 374 289 338 876 63 288 957 526 382 898 259 659 894 684 525 976 718 1012 322 1001 1032 917 517 1064 132 596 927 920 759 594 990 759 750 1005 533
Лев Михайлович Витин	7155	11285	4766	395 78 584 978 210 787 721 128 821 32 299 4 992 179 463 144 1020 249 618 1048 754 1056 598 641 68 551 923 975 558 369 664 644 496 528 421 908 974 1063 374 726 229 470 929 537 954 881 114 971 555 593
Нина Олеговна Лемяхова	708	49115	5305	260 328 288 492 528 899 974 871 1044 535 297 616 705 762 592 1042 574 786 894 186 833 129 797 225 684 173 450 953 1038 820 601 803 792 150 6 690 931 128 118 626 773 673 719 677 179 624 977 215 620 380
Сергей Касьянович Карпушин	2025	40967	129	504 108 104 171 27 337 663 144 389 323 767 408 557 812 618 982 583 402 793 356 420 466 771 958 191 116 40 620 401 240 662 610 191 271 812 239 145 975 974 162 217 230 81 1001 408 709 173 691 244 1055
Галина Александровна Балахонова	989	48858	10263	170 741 648 979 86 884 842 533 668 963 157 447 488 737 290 430 249 574 909 531 523 931 704 131 285 944 1060 254 497 332 146 1005 144 993 52 864 198 909 438 864 1028 1061 937 130 240 32 439 1048 409 870
Игорь Викторович Батюшков	4276	14989	11726	570 71 537 714 263 260 1003 196 173 811 654 531 341 663 185 729 742 18 577 19 13 177 562 885 677 71 36 120 932 424 948 934 511 28 955 873 14 1026 106 372 574 877 59 730 538 400 8 896 497 524
Нина Трофимовна Аривошкина	3886	40877	12661	702 269 272 192 528 444 277 575 1032 1045 905 748 7 990 712 466 847 591 769 112 44 414 932 664 1055 558 577 434 995 384 194 452 441 251 628 366 537 278 146 360 341 1068 398 780 123 241 157 690 996 793
Константин Борисович Вахромеев	6460	9774	8763	29 50 793 980 367 518 989 587 943 361 373 233 617 163 246 1046 879 240 1043 967 343 171 802 1038 391 859 232 950 1044 795 844 103 483 6 742 408 296 29 542 22 308 430 1046 761 920 582 1030 93 17 706
Наталья Касьяновна Вешнякова	3715	8419	13964	600 430 424 828 33 590 890 266 513 106 149 731 108 406 1060 714 877 1026 424 527 298 949 127 982 242 573 205 923 145 5 968 101 607 664 519 38 29 812 550 626 972 783 331 776 254 524 1023 270 851 601
Вероника Игоревна Минина	3441	40451	7290	721 442 103 222 70 38 66 89 67 507 276 196 706 307 127 753 218 978 955 810 144 14 1040 220 796 393 1005 631 222 233 400 625 541 970 537 160 301 350 490 577 48 1053 313 103 1054 968 408 241 859 706
Захар Григорьевич Малышкин	73	24074	9726	995 605 776 323 269 666 9 54 732 275 59 249 906 118 852 579 81 158 1067 686 785 249 522 254 535 602 350 118 201 491 339 870 648 594 364 710 449 922 602 607 273 54 789 742 151 608 347 407 881 508
Евгения Юрьевна Иринархова	789	31096	9905	17 534 668 632 358 255 422 827 474 580 17 516 62 890 699 198 40 458 1060 1045 663 960 575 142 255 39 33 579 550 508 427 211 716 73 54 669 331 438 703 593 54 36 969 893 178 594 805 65 199 339
Алексей Трофимович Лошкомоев	2652	1865	10760	1032 100 729 819 686 779 672 768 535 62 577 802 983 785 935 182 211 644 862 605 891 479 806 628 311 712 430 823 345 886 700 205 25 124 49 167 598 652 269 1003 171 574 4 724 951 892 21 666 458 46
Светлана Егоровна Колесникова	5802	14344	11156	904 992 228 69 537 220 156 553 705 801 1002 192 992 821 1011 736 910 992 404 653 723 1067 307 431 303 975 524 244 44 667 228 671 601 440 1006 272 476 289 947 1005 353 195 684 1041 452 328 648 1042 187 1026
Никифор Георгиевич Кузнецов	3113	17386	13072	712 315 978 170 950 466 223 211 204 587 1005 285 512 1022 463 789 806 441 104 179 558 80 1005 102 330 853 834 695 1056 705 463 13 977 299 474 848 792 487 278 424 496 470 520 315 627 841 770 63 325 845
Клавдия Валерьевна Наговицына	223	32983	4482	899 915 352 102 2 427 742 878 820 1067 997 811 513 588 1019 847 554 890 749 1025 139 942 413 620 798 901 757 203 796 514 165 674 135 530 379 382 457 1053 833 457 843 352 852 904 593 936 77 415 685 242
Виктор Геннадиевич Кузнецов	7180	11180	592	513 788 528 690 563 18 595 342 76 675 666 813 905 535 786 307 1048 639 1024 482 1052 458 170 100 734 898 891 282 588 209 411 935 1006 86 120 629 851 125 25 1061 362 59 275 969 863 13 456 791 6 245
Фёдор Андреевич Веретинов	7431	8200	10509	734 555 402 314 1046 279 185 1044 710 370 112 929 952 678 419 274 167 872 890 610 1014 654 852 149 927 439 902 483 337 702 785 446 864 889 162 632 790 653 954 737 296 117 740 88 813 354 861 29 472 640
Мария Тимофеевна Исаева	5383	22150	715	816 899 421 16 723 80 771 306 532 654 1004 168 58 676 846 13 851 244 343 858 937 323 817 1052 134 746 156 577 351 243 273 338 243 94 51 948 292 944 454 714 651 52 978 712 94 687 346 182 44 226
Юлия Егоровна Кирова	4356	46118	7177	664 297 861 103 121 86 404 725 346 386 114 794 820 551 428 186 658 189 637 1051 494 423 741 541 893 734 487 578 100 787 222 268 142 105 513 189 304 315 328 677 567 395 961 642 53 1043 52 496 441 227
Тимофей Кириллович Малашкин	465	47265	12494	281 532 151 748 671 175 866 933 791 47 937 766 633 762 951 778 966 925 899 986 289 300 517 653 292 57 179 709 1021 642 811 413 386 544 408 444 355 704 700 557 496 855 97 10 723 12 537 1025 1068 474
Вероника Федотовна Вышеславцева	884	19745	5059	1055 393 308 263 118 421 1057 315 240 508 908 341 720 1015 82 966 369 190 743 291 69 90 148 909 251 262 563 655 535 20 738 819 141 800 522 967 974 527 212 628 672 827 821 314 687 99 892 716 762 679
Макар Владимирович Мингалёв	6457	10068	9079	592 320 438 482 836 510 261 377 391 526 123 468 544 247 485 1005 402 228 56 892 865 430 917 488 90 619 536 827 890 167 68 383 262 483 225 68 1005 295 562 992 848 787 451 1000 587 836 488 566 1038 378
Игорь Георгиевич Лексин	7726	31386	2032	592 320 438 482 836 510 261 377 391 526 123 468 544 247 485 1005 402 228 56 892 865 430 917 488 90 619 536 827 890 167 68 383 262 483 225 68 1005 295 562 992 848 787 451 1000 587 836 488 566 1038 378
Ирина Фёдоровна Найдёнова	7786	12210	7874	294 816 416 130 991 1019 156 111 1055 219 974 599 266 599 106 443 78 900 793 317 275 477 330 873 439 1000 303 292 1004 280 748 605 61 800 904 855 616 721 393 897 541 893 311 50 547 928 761 32 295 239
Светлана Петровна Мысина	953	24457	5758	265 98 690 843 494 817 1056 890 73 75 937 1032 583 59 352 588 1024 702 49 721 1024 398 320 551 23 849 722 34 627 154 789 506 310 4 822 383 849 289 969 842 442 493 715 840 813 571 866 993 645 507
Антон Игоревич Лескин	7520	8097	1868	573 675 242 255 70 549 193 78 295 299 152 964 94 5 1029 180 574 655 1030 376 643 449 864 219 145 7 396 527 615 187 151 876 429 240 91 5 524 609 805 222 217 36 34 824 361 716 817 335 42 839
Тамара Федотовна Маркина	2436	17528	10886	393 585 955 637 516 575 111 618 38 885 197 264 563 1065 541 522 353 59 943 483 446 326 799 512 412 800 652 23 369 538 538 382 816 731 614 656 715 886 24 345 236 1001 988 507 309 878 776 531 994 180
Галина Захаровна Зюряева	4956	1710	12064	261 596 25 488 671 527 877 526 527 467 424 750 260 209 633 1017 712 1038 27 535 1047 631 819 924 109 877 933 619 290 904 936 900 360 555 640 302 413 279 537 127 194 180 368 422 726 498 41 411 211 65
Григорий Вадимович Девятнин	1328	20775	11105	663 470 1053 204 883 490 804 626 912 613 507 1011 462 703 909 46 127 604 17 529 1006 557 781 24 147 824 1054 855 898 578 961 880 199 796 25 516 493 31 311 890 426 796 228 995 1064 730 411 947 780 763
Валентина Ксенофонтовна Истомина	7248	35177	1658	544 140 570 409 663 543 846 785 45 58 110 961 958 652 947 665 935 399 750 975 825 952 498 52 931 508 212 666 180 179 883 609 631 79 189 1066 202 421 740 754 872 20 888 195 463 51 553 241 291 864
